[2018-11-12 00:19:02] local.INFO: Page :  
[2018-11-12 00:36:24] local.INFO: Page :  
[2018-11-12 20:26:50] local.INFO: p is 2  
[2018-11-12 20:26:50] local.INFO: p is 3  
[2018-11-12 20:26:50] local.INFO: p is 4  
[2018-11-12 20:26:50] local.INFO: p is 6  
[2018-11-12 20:26:50] local.INFO: p is 7  
[2018-11-12 20:26:50] local.INFO: p is 8  
[2018-11-12 20:26:50] local.INFO: p is 9  
[2018-11-12 20:26:50] local.INFO: p is 10  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 1  
[2018-11-12 20:26:50] local.INFO: p is 2  
[2018-11-12 20:26:50] local.INFO: p is 3  
[2018-11-12 20:26:50] local.INFO: p is 4  
[2018-11-12 20:26:50] local.INFO: p is 6  
[2018-11-12 20:26:50] local.INFO: p is 7  
[2018-11-12 20:26:50] local.INFO: p is 8  
[2018-11-12 20:26:50] local.INFO: p is 9  
[2018-11-12 20:26:50] local.INFO: p is 10  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 1  
[2018-11-12 20:26:50] local.INFO: p is 2  
[2018-11-12 20:26:50] local.INFO: p is 3  
[2018-11-12 20:26:50] local.INFO: p is 4  
[2018-11-12 20:26:50] local.INFO: p is 6  
[2018-11-12 20:26:50] local.INFO: p is 7  
[2018-11-12 20:26:50] local.INFO: p is 8  
[2018-11-12 20:26:50] local.INFO: p is 9  
[2018-11-12 20:26:50] local.INFO: p is 10  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 25  
[2018-11-12 20:26:50] local.INFO: p is 26  
[2018-11-12 20:26:50] local.INFO: p is 27  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 21  
[2018-11-12 20:26:50] local.INFO: p is 22  
[2018-11-12 20:26:50] local.INFO: p is 23  
[2018-11-12 20:26:50] local.INFO: p is 24  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 1  
[2018-11-12 20:26:50] local.INFO: p is 2  
[2018-11-12 20:26:50] local.INFO: p is 3  
[2018-11-12 20:26:50] local.INFO: p is 4  
[2018-11-12 20:26:50] local.INFO: p is 5  
[2018-11-12 20:26:50] local.INFO: p is 6  
[2018-11-12 20:26:50] local.INFO: p is 7  
[2018-11-12 20:26:50] local.INFO: p is 8  
[2018-11-12 20:26:50] local.INFO: p is 9  
[2018-11-12 20:26:50] local.INFO: p is 10  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 29  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 21  
[2018-11-12 20:26:50] local.INFO: p is 22  
[2018-11-12 20:26:50] local.INFO: p is 23  
[2018-11-12 20:26:50] local.INFO: p is 24  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 29  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 21  
[2018-11-12 20:26:50] local.INFO: p is 22  
[2018-11-12 20:26:50] local.INFO: p is 23  
[2018-11-12 20:26:50] local.INFO: p is 24  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 29  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 30  
[2018-11-12 20:26:50] local.INFO: p is 31  
[2018-11-12 20:26:50] local.INFO: p is 32  
[2018-11-12 20:26:50] local.INFO: p is 33  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 21  
[2018-11-12 20:26:50] local.INFO: p is 22  
[2018-11-12 20:26:50] local.INFO: p is 23  
[2018-11-12 20:26:50] local.INFO: p is 24  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 29  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 30  
[2018-11-12 20:26:50] local.INFO: p is 31  
[2018-11-12 20:26:50] local.INFO: p is 32  
[2018-11-12 20:26:50] local.INFO: p is 33  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 21  
[2018-11-12 20:26:50] local.INFO: p is 22  
[2018-11-12 20:26:50] local.INFO: p is 23  
[2018-11-12 20:26:50] local.INFO: p is 24  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 29  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 30  
[2018-11-12 20:26:50] local.INFO: p is 31  
[2018-11-12 20:26:50] local.INFO: p is 32  
[2018-11-12 20:26:50] local.INFO: p is 33  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 21  
[2018-11-12 20:26:50] local.INFO: p is 22  
[2018-11-12 20:26:50] local.INFO: p is 23  
[2018-11-12 20:26:50] local.INFO: p is 24  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 29  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 30  
[2018-11-12 20:26:50] local.INFO: p is 31  
[2018-11-12 20:26:50] local.INFO: p is 32  
[2018-11-12 20:26:50] local.INFO: p is 33  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 21  
[2018-11-12 20:26:50] local.INFO: p is 22  
[2018-11-12 20:26:50] local.INFO: p is 23  
[2018-11-12 20:26:50] local.INFO: p is 24  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 29  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 30  
[2018-11-12 20:26:50] local.INFO: p is 31  
[2018-11-12 20:26:50] local.INFO: p is 32  
[2018-11-12 20:26:50] local.INFO: p is 33  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 17  
[2018-11-12 20:26:50] local.INFO: p is 18  
[2018-11-12 20:26:50] local.INFO: p is 19  
[2018-11-12 20:26:50] local.INFO: p is 20  
[2018-11-12 20:26:50] local.INFO: p is 21  
[2018-11-12 20:26:50] local.INFO: p is 22  
[2018-11-12 20:26:50] local.INFO: p is 23  
[2018-11-12 20:26:50] local.INFO: p is 24  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 11  
[2018-11-12 20:26:50] local.INFO: p is 12  
[2018-11-12 20:26:50] local.INFO: p is 13  
[2018-11-12 20:26:50] local.INFO: p is 15  
[2018-11-12 20:26:50] local.INFO: p is 16  
[2018-11-12 20:26:50] local.INFO: p is 14  
[2018-11-12 20:26:50] local.INFO: p is 14  
